Word,POS,Tag,TagGeneral,TagPos,TagId
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Elbrus', 'is', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Elbrus', 'is', 'truly', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Elbrus', 'was', 'absolutely', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBD', 'RB', 'VBG', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Etna', 'is', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Etna', 'is', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Fuji', 'is', 'breathtaking', 'at', 'sunrise', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', 'IN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Fuji', 'is', 'breathtaking', 'during', 'sunset', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', 'IN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Fuji', 'is', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Gede', 'is', 'absolutely', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Gede', 'is', 'absolutely', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Gede', 'is', 'absolutely', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Gede', 'is', 'breathtaking', 'at', 'sunrise', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', 'IN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Hood', 'is', 'absolutely', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Hood', 'is', 'absolutely', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Hood', 'is', 'absolutely', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Hood', 'is', 'absolutely', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Hood', 'is', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Hood', 'is', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Hood', 'is', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Kenya', 'is', 'absolutely', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Kenya', 'is', 'absolutely', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Kenya', 'is', 'absolutely', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Kenya', 'is', 'breathtaking', 'and', 'offers', 'a', 'unique', 'perspective', 'of', 'the', 'landscape', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', 'CC', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Kenya', 'is', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Kenya', 'is', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Kenya', 'is', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Kilimanjaro', 'is', 'absolutely', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Kilimanjaro', 'is', 'breathtaking', 'at', 'sunrise', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', 'IN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Kilimanjaro', 'is', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Kilimanjaro', 'is', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Kinabalu', 'is', 'breathtaking', 'during', 'sunrise', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Kinabalu', 'is', 'breathtaking', 'during', 'sunrise', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', 'IN', 'NN', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', 'IN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Kinabalu', 'is', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Kosciuszko', 'is', 'absolutely', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Kosciuszko', 'is', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'McKinley', 'is', 'absolutely', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'McKinley', 'is', 'absolutely', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'McKinley', 'is', 'simply', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'McKinley', 'was', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'McKinley', 'was', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBD', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBD', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
